image_st,labels,image_rgb,percentile
images_pr_paranagua_B10_raw_074_050.tif,labels_pr_paranagua_074_050.tif,images_pr_paranagua_074_050.tif,2
images_pr_paranagua_B10_raw_074_052.tif,labels_pr_paranagua_074_052.tif,images_pr_paranagua_074_052.tif,2
images_pr_paranagua_B10_raw_025_107.tif,labels_pr_paranagua_025_107.tif,images_pr_paranagua_025_107.tif,2
images_pr_paranagua_B10_raw_006_064.tif,labels_pr_paranagua_006_064.tif,images_pr_paranagua_006_064.tif,0
images_pr_paranagua_B10_raw_048_019.tif,labels_pr_paranagua_048_019.tif,images_pr_paranagua_048_019.tif,1
images_pr_guaratuba_B10_raw_05_20.tif,labels_pr_guaratuba_05_20.tif,images_pr_guaratuba_rgb_05_20.tif,3
images_pr_guaratuba_B10_raw_05_25.tif,labels_pr_guaratuba_05_25.tif,images_pr_guaratuba_rgb_05_25.tif,1
images_pr_paranagua_B10_raw_062_055.tif,labels_pr_paranagua_062_055.tif,images_pr_paranagua_062_055.tif,2
images_pr_paranagua_B10_raw_044_023.tif,labels_pr_paranagua_044_023.tif,images_pr_paranagua_044_023.tif,3
images_pr_paranagua_B10_raw_033_086.tif,labels_pr_paranagua_033_086.tif,images_pr_paranagua_033_086.tif,2
images_pr_guaratuba_B10_raw_10_19.tif,labels_pr_guaratuba_10_19.tif,images_pr_guaratuba_rgb_10_19.tif,0
images_pr_paranagua_B10_raw_036_084.tif,labels_pr_paranagua_036_084.tif,images_pr_paranagua_036_084.tif,3
images_pr_paranagua_B10_raw_022_074.tif,labels_pr_paranagua_022_074.tif,images_pr_paranagua_022_074.tif,3
images_pr_paranagua_B10_raw_068_046.tif,labels_pr_paranagua_068_046.tif,images_pr_paranagua_068_046.tif,3
images_pr_paranagua_B10_raw_059_061.tif,labels_pr_paranagua_059_061.tif,images_pr_paranagua_059_061.tif,2
images_pr_guaratuba_B10_raw_16_11.tif,labels_pr_guaratuba_16_11.tif,images_pr_guaratuba_rgb_16_11.tif,3
images_pr_paranagua_B10_raw_035_083.tif,labels_pr_paranagua_035_083.tif,images_pr_paranagua_035_083.tif,3
images_pr_paranagua_B10_raw_039_100.tif,labels_pr_paranagua_039_100.tif,images_pr_paranagua_039_100.tif,2
images_pr_paranagua_B10_raw_068_077.tif,labels_pr_paranagua_068_077.tif,images_pr_paranagua_068_077.tif,0
images_pr_guaratuba_B10_raw_02_20.tif,labels_pr_guaratuba_02_20.tif,images_pr_guaratuba_rgb_02_20.tif,2
images_pr_guaratuba_B10_raw_11_02.tif,labels_pr_guaratuba_11_02.tif,images_pr_guaratuba_rgb_11_02.tif,2
images_pr_paranagua_B10_raw_061_058.tif,labels_pr_paranagua_061_058.tif,images_pr_paranagua_061_058.tif,2
images_pr_paranagua_B10_raw_056_024.tif,labels_pr_paranagua_056_024.tif,images_pr_paranagua_056_024.tif,2
images_pr_guaratuba_B10_raw_24_14.tif,labels_pr_guaratuba_24_14.tif,images_pr_guaratuba_rgb_24_14.tif,1
images_pr_paranagua_B10_raw_008_082.tif,labels_pr_paranagua_008_082.tif,images_pr_paranagua_008_082.tif,0
images_pr_paranagua_B10_raw_056_025.tif,labels_pr_paranagua_056_025.tif,images_pr_paranagua_056_025.tif,2
images_pr_guaratuba_B10_raw_19_04.tif,labels_pr_guaratuba_19_04.tif,images_pr_guaratuba_rgb_19_04.tif,1
images_pr_paranagua_B10_raw_061_052.tif,labels_pr_paranagua_061_052.tif,images_pr_paranagua_061_052.tif,2
images_pr_paranagua_B10_raw_019_065.tif,labels_pr_paranagua_019_065.tif,images_pr_paranagua_019_065.tif,0
images_pr_paranagua_B10_raw_023_062.tif,labels_pr_paranagua_023_062.tif,images_pr_paranagua_023_062.tif,2
images_pr_paranagua_B10_raw_046_084.tif,labels_pr_paranagua_046_084.tif,images_pr_paranagua_046_084.tif,1
images_pr_paranagua_B10_raw_064_049.tif,labels_pr_paranagua_064_049.tif,images_pr_paranagua_064_049.tif,1
images_pr_paranagua_B10_raw_037_085.tif,labels_pr_paranagua_037_085.tif,images_pr_paranagua_037_085.tif,3
images_pr_paranagua_B10_raw_023_070.tif,labels_pr_paranagua_023_070.tif,images_pr_paranagua_023_070.tif,1
images_pr_paranagua_B10_raw_024_109.tif,labels_pr_paranagua_024_109.tif,images_pr_paranagua_024_109.tif,2
images_pr_guaratuba_B10_raw_03_19.tif,labels_pr_guaratuba_03_19.tif,images_pr_guaratuba_rgb_03_19.tif,2
images_pr_guaratuba_B10_raw_11_04.tif,labels_pr_guaratuba_11_04.tif,images_pr_guaratuba_rgb_11_04.tif,3
images_pr_guaratuba_B10_raw_04_22.tif,labels_pr_guaratuba_04_22.tif,images_pr_guaratuba_rgb_04_22.tif,2
images_pr_paranagua_B10_raw_039_012.tif,labels_pr_paranagua_039_012.tif,images_pr_paranagua_039_012.tif,1
images_pr_paranagua_B10_raw_029_062.tif,labels_pr_paranagua_029_062.tif,images_pr_paranagua_029_062.tif,0
images_pr_paranagua_B10_raw_029_052.tif,labels_pr_paranagua_029_052.tif,images_pr_paranagua_029_052.tif,3
images_pr_paranagua_B10_raw_007_068.tif,labels_pr_paranagua_007_068.tif,images_pr_paranagua_007_068.tif,1
images_pr_guaratuba_B10_raw_06_24.tif,labels_pr_guaratuba_06_24.tif,images_pr_guaratuba_rgb_06_24.tif,2
images_pr_paranagua_B10_raw_039_099.tif,labels_pr_paranagua_039_099.tif,images_pr_paranagua_039_099.tif,2
images_pr_paranagua_B10_raw_013_082.tif,labels_pr_paranagua_013_082.tif,images_pr_paranagua_013_082.tif,2
images_pr_paranagua_B10_raw_025_078.tif,labels_pr_paranagua_025_078.tif,images_pr_paranagua_025_078.tif,1
images_pr_paranagua_B10_raw_036_024.tif,labels_pr_paranagua_036_024.tif,images_pr_paranagua_036_024.tif,2
images_pr_paranagua_B10_raw_050_100.tif,labels_pr_paranagua_050_100.tif,images_pr_paranagua_050_100.tif,1
images_pr_paranagua_B10_raw_061_037.tif,labels_pr_paranagua_061_037.tif,images_pr_paranagua_061_037.tif,1
images_pr_paranagua_B10_raw_040_086.tif,labels_pr_paranagua_040_086.tif,images_pr_paranagua_040_086.tif,1
images_pr_paranagua_B10_raw_061_068.tif,labels_pr_paranagua_061_068.tif,images_pr_paranagua_061_068.tif,1
images_pr_paranagua_B10_raw_006_066.tif,labels_pr_paranagua_006_066.tif,images_pr_paranagua_006_066.tif,0
images_pr_guaratuba_B10_raw_21_19.tif,labels_pr_guaratuba_21_19.tif,images_pr_guaratuba_rgb_21_19.tif,0
images_pr_paranagua_B10_raw_026_057.tif,labels_pr_paranagua_026_057.tif,images_pr_paranagua_026_057.tif,2
images_pr_paranagua_B10_raw_060_025.tif,labels_pr_paranagua_060_025.tif,images_pr_paranagua_060_025.tif,0
images_pr_paranagua_B10_raw_034_067.tif,labels_pr_paranagua_034_067.tif,images_pr_paranagua_034_067.tif,0
images_pr_paranagua_B10_raw_039_063.tif,labels_pr_paranagua_039_063.tif,images_pr_paranagua_039_063.tif,0
images_pr_guaratuba_B10_raw_10_08.tif,labels_pr_guaratuba_10_08.tif,images_pr_guaratuba_rgb_10_08.tif,3
images_pr_paranagua_B10_raw_008_066.tif,labels_pr_paranagua_008_066.tif,images_pr_paranagua_008_066.tif,2
images_pr_paranagua_B10_raw_062_056.tif,labels_pr_paranagua_062_056.tif,images_pr_paranagua_062_056.tif,1
images_pr_paranagua_B10_raw_006_067.tif,labels_pr_paranagua_006_067.tif,images_pr_paranagua_006_067.tif,1
images_pr_guaratuba_B10_raw_06_16.tif,labels_pr_guaratuba_06_16.tif,images_pr_guaratuba_rgb_06_16.tif,3
images_pr_paranagua_B10_raw_053_018.tif,labels_pr_paranagua_053_018.tif,images_pr_paranagua_053_018.tif,1
images_pr_paranagua_B10_raw_059_035.tif,labels_pr_paranagua_059_035.tif,images_pr_paranagua_059_035.tif,0
images_pr_paranagua_B10_raw_048_050.tif,labels_pr_paranagua_048_050.tif,images_pr_paranagua_048_050.tif,2
images_pr_paranagua_B10_raw_039_005.tif,labels_pr_paranagua_039_005.tif,images_pr_paranagua_039_005.tif,0
images_pr_paranagua_B10_raw_024_074.tif,labels_pr_paranagua_024_074.tif,images_pr_paranagua_024_074.tif,1
images_pr_guaratuba_B10_raw_04_10.tif,labels_pr_guaratuba_04_10.tif,images_pr_guaratuba_rgb_04_10.tif,3
images_pr_paranagua_B10_raw_035_009.tif,labels_pr_paranagua_035_009.tif,images_pr_paranagua_035_009.tif,1
images_pr_paranagua_B10_raw_048_093.tif,labels_pr_paranagua_048_093.tif,images_pr_paranagua_048_093.tif,2
images_pr_paranagua_B10_raw_030_053.tif,labels_pr_paranagua_030_053.tif,images_pr_paranagua_030_053.tif,1
images_pr_paranagua_B10_raw_031_064.tif,labels_pr_paranagua_031_064.tif,images_pr_paranagua_031_064.tif,0
images_pr_paranagua_B10_raw_026_087.tif,labels_pr_paranagua_026_087.tif,images_pr_paranagua_026_087.tif,3
images_pr_paranagua_B10_raw_045_080.tif,labels_pr_paranagua_045_080.tif,images_pr_paranagua_045_080.tif,3
images_pr_paranagua_B10_raw_056_027.tif,labels_pr_paranagua_056_027.tif,images_pr_paranagua_056_027.tif,3
images_pr_paranagua_B10_raw_025_060.tif,labels_pr_paranagua_025_060.tif,images_pr_paranagua_025_060.tif,0
images_pr_paranagua_B10_raw_050_008.tif,labels_pr_paranagua_050_008.tif,images_pr_paranagua_050_008.tif,0
images_pr_paranagua_B10_raw_040_093.tif,labels_pr_paranagua_040_093.tif,images_pr_paranagua_040_093.tif,3
images_pr_paranagua_B10_raw_020_098.tif,labels_pr_paranagua_020_098.tif,images_pr_paranagua_020_098.tif,3
images_pr_paranagua_B10_raw_059_043.tif,labels_pr_paranagua_059_043.tif,images_pr_paranagua_059_043.tif,2
images_pr_paranagua_B10_raw_047_088.tif,labels_pr_paranagua_047_088.tif,images_pr_paranagua_047_088.tif,0
images_pr_paranagua_B10_raw_036_063.tif,labels_pr_paranagua_036_063.tif,images_pr_paranagua_036_063.tif,1
images_pr_paranagua_B10_raw_061_064.tif,labels_pr_paranagua_061_064.tif,images_pr_paranagua_061_064.tif,0
images_pr_paranagua_B10_raw_061_031.tif,labels_pr_paranagua_061_031.tif,images_pr_paranagua_061_031.tif,3
images_pr_paranagua_B10_raw_063_065.tif,labels_pr_paranagua_063_065.tif,images_pr_paranagua_063_065.tif,1
images_pr_paranagua_B10_raw_062_034.tif,labels_pr_paranagua_062_034.tif,images_pr_paranagua_062_034.tif,0
images_pr_guaratuba_B10_raw_10_20.tif,labels_pr_guaratuba_10_20.tif,images_pr_guaratuba_rgb_10_20.tif,1
images_pr_paranagua_B10_raw_017_068.tif,labels_pr_paranagua_017_068.tif,images_pr_paranagua_017_068.tif,1
images_pr_paranagua_B10_raw_062_065.tif,labels_pr_paranagua_062_065.tif,images_pr_paranagua_062_065.tif,1
images_pr_paranagua_B10_raw_047_084.tif,labels_pr_paranagua_047_084.tif,images_pr_paranagua_047_084.tif,2
images_pr_paranagua_B10_raw_042_022.tif,labels_pr_paranagua_042_022.tif,images_pr_paranagua_042_022.tif,3
images_pr_paranagua_B10_raw_057_012.tif,labels_pr_paranagua_057_012.tif,images_pr_paranagua_057_012.tif,1
images_pr_paranagua_B10_raw_023_078.tif,labels_pr_paranagua_023_078.tif,images_pr_paranagua_023_078.tif,3
images_pr_paranagua_B10_raw_047_024.tif,labels_pr_paranagua_047_024.tif,images_pr_paranagua_047_024.tif,0
images_pr_paranagua_B10_raw_030_086.tif,labels_pr_paranagua_030_086.tif,images_pr_paranagua_030_086.tif,1
images_pr_paranagua_B10_raw_032_083.tif,labels_pr_paranagua_032_083.tif,images_pr_paranagua_032_083.tif,3
images_pr_paranagua_B10_raw_036_085.tif,labels_pr_paranagua_036_085.tif,images_pr_paranagua_036_085.tif,0
images_pr_guaratuba_B10_raw_18_17.tif,labels_pr_guaratuba_18_17.tif,images_pr_guaratuba_rgb_18_17.tif,3
images_pr_paranagua_B10_raw_071_057.tif,labels_pr_paranagua_071_057.tif,images_pr_paranagua_071_057.tif,0
images_pr_paranagua_B10_raw_044_061.tif,labels_pr_paranagua_044_061.tif,images_pr_paranagua_044_061.tif,0
images_pr_paranagua_B10_raw_048_044.tif,labels_pr_paranagua_048_044.tif,images_pr_paranagua_048_044.tif,2
images_pr_paranagua_B10_raw_041_010.tif,labels_pr_paranagua_041_010.tif,images_pr_paranagua_041_010.tif,3
images_pr_paranagua_B10_raw_009_084.tif,labels_pr_paranagua_009_084.tif,images_pr_paranagua_009_084.tif,1
images_pr_paranagua_B10_raw_039_094.tif,labels_pr_paranagua_039_094.tif,images_pr_paranagua_039_094.tif,3
images_pr_guaratuba_B10_raw_07_10.tif,labels_pr_guaratuba_07_10.tif,images_pr_guaratuba_rgb_07_10.tif,2
images_pr_paranagua_B10_raw_037_059.tif,labels_pr_paranagua_037_059.tif,images_pr_paranagua_037_059.tif,1
images_pr_guaratuba_B10_raw_08_22.tif,labels_pr_guaratuba_08_22.tif,images_pr_guaratuba_rgb_08_22.tif,1
images_pr_paranagua_B10_raw_039_083.tif,labels_pr_paranagua_039_083.tif,images_pr_paranagua_039_083.tif,3
images_pr_paranagua_B10_raw_022_077.tif,labels_pr_paranagua_022_077.tif,images_pr_paranagua_022_077.tif,3
images_pr_paranagua_B10_raw_051_093.tif,labels_pr_paranagua_051_093.tif,images_pr_paranagua_051_093.tif,0
images_pr_paranagua_B10_raw_063_031.tif,labels_pr_paranagua_063_031.tif,images_pr_paranagua_063_031.tif,3
images_pr_paranagua_B10_raw_024_089.tif,labels_pr_paranagua_024_089.tif,images_pr_paranagua_024_089.tif,0
images_pr_paranagua_B10_raw_028_084.tif,labels_pr_paranagua_028_084.tif,images_pr_paranagua_028_084.tif,3
images_pr_paranagua_B10_raw_042_023.tif,labels_pr_paranagua_042_023.tif,images_pr_paranagua_042_023.tif,1
images_pr_paranagua_B10_raw_050_092.tif,labels_pr_paranagua_050_092.tif,images_pr_paranagua_050_092.tif,2
images_pr_guaratuba_B10_raw_06_09.tif,labels_pr_guaratuba_06_09.tif,images_pr_guaratuba_rgb_06_09.tif,3
images_pr_paranagua_B10_raw_046_081.tif,labels_pr_paranagua_046_081.tif,images_pr_paranagua_046_081.tif,3
images_pr_paranagua_B10_raw_025_087.tif,labels_pr_paranagua_025_087.tif,images_pr_paranagua_025_087.tif,2
images_pr_paranagua_B10_raw_029_068.tif,labels_pr_paranagua_029_068.tif,images_pr_paranagua_029_068.tif,1
images_pr_paranagua_B10_raw_073_053.tif,labels_pr_paranagua_073_053.tif,images_pr_paranagua_073_053.tif,2
images_pr_guaratuba_B10_raw_15_15.tif,labels_pr_guaratuba_15_15.tif,images_pr_guaratuba_rgb_15_15.tif,3
images_pr_guaratuba_B10_raw_17_02.tif,labels_pr_guaratuba_17_02.tif,images_pr_guaratuba_rgb_17_02.tif,1
images_pr_paranagua_B10_raw_048_086.tif,labels_pr_paranagua_048_086.tif,images_pr_paranagua_048_086.tif,0
images_pr_paranagua_B10_raw_034_100.tif,labels_pr_paranagua_034_100.tif,images_pr_paranagua_034_100.tif,3
images_pr_paranagua_B10_raw_046_027.tif,labels_pr_paranagua_046_027.tif,images_pr_paranagua_046_027.tif,3
images_pr_guaratuba_B10_raw_09_07.tif,labels_pr_guaratuba_09_07.tif,images_pr_guaratuba_rgb_09_07.tif,3
images_pr_paranagua_B10_raw_029_096.tif,labels_pr_paranagua_029_096.tif,images_pr_paranagua_029_096.tif,1
images_pr_paranagua_B10_raw_042_020.tif,labels_pr_paranagua_042_020.tif,images_pr_paranagua_042_020.tif,2
images_pr_paranagua_B10_raw_069_061.tif,labels_pr_paranagua_069_061.tif,images_pr_paranagua_069_061.tif,3
images_pr_paranagua_B10_raw_029_058.tif,labels_pr_paranagua_029_058.tif,images_pr_paranagua_029_058.tif,1
images_pr_paranagua_B10_raw_016_059.tif,labels_pr_paranagua_016_059.tif,images_pr_paranagua_016_059.tif,1
images_pr_paranagua_B10_raw_044_083.tif,labels_pr_paranagua_044_083.tif,images_pr_paranagua_044_083.tif,0
images_pr_paranagua_B10_raw_066_057.tif,labels_pr_paranagua_066_057.tif,images_pr_paranagua_066_057.tif,1
images_pr_paranagua_B10_raw_016_065.tif,labels_pr_paranagua_016_065.tif,images_pr_paranagua_016_065.tif,0
images_pr_paranagua_B10_raw_013_077.tif,labels_pr_paranagua_013_077.tif,images_pr_paranagua_013_077.tif,3
images_pr_paranagua_B10_raw_072_054.tif,labels_pr_paranagua_072_054.tif,images_pr_paranagua_072_054.tif,3
images_pr_paranagua_B10_raw_058_018.tif,labels_pr_paranagua_058_018.tif,images_pr_paranagua_058_018.tif,3
images_pr_paranagua_B10_raw_032_006.tif,labels_pr_paranagua_032_006.tif,images_pr_paranagua_032_006.tif,0
images_pr_paranagua_B10_raw_008_067.tif,labels_pr_paranagua_008_067.tif,images_pr_paranagua_008_067.tif,0
images_pr_guaratuba_B10_raw_18_02.tif,labels_pr_guaratuba_18_02.tif,images_pr_guaratuba_rgb_18_02.tif,1
images_pr_paranagua_B10_raw_023_092.tif,labels_pr_paranagua_023_092.tif,images_pr_paranagua_023_092.tif,1
images_pr_guaratuba_B10_raw_11_18.tif,labels_pr_guaratuba_11_18.tif,images_pr_guaratuba_rgb_11_18.tif,3
images_pr_paranagua_B10_raw_034_095.tif,labels_pr_paranagua_034_095.tif,images_pr_paranagua_034_095.tif,0
images_pr_paranagua_B10_raw_027_088.tif,labels_pr_paranagua_027_088.tif,images_pr_paranagua_027_088.tif,2
images_pr_paranagua_B10_raw_062_043.tif,labels_pr_paranagua_062_043.tif,images_pr_paranagua_062_043.tif,0
images_pr_paranagua_B10_raw_023_112.tif,labels_pr_paranagua_023_112.tif,images_pr_paranagua_023_112.tif,1
images_pr_paranagua_B10_raw_045_081.tif,labels_pr_paranagua_045_081.tif,images_pr_paranagua_045_081.tif,2
images_pr_paranagua_B10_raw_071_046.tif,labels_pr_paranagua_071_046.tif,images_pr_paranagua_071_046.tif,1
images_pr_paranagua_B10_raw_019_074.tif,labels_pr_paranagua_019_074.tif,images_pr_paranagua_019_074.tif,3
images_pr_paranagua_B10_raw_030_056.tif,labels_pr_paranagua_030_056.tif,images_pr_paranagua_030_056.tif,1
images_pr_guaratuba_B10_raw_20_19.tif,labels_pr_guaratuba_20_19.tif,images_pr_guaratuba_rgb_20_19.tif,2
images_pr_paranagua_B10_raw_039_058.tif,labels_pr_paranagua_039_058.tif,images_pr_paranagua_039_058.tif,1
images_pr_paranagua_B10_raw_070_046.tif,labels_pr_paranagua_070_046.tif,images_pr_paranagua_070_046.tif,0
images_pr_paranagua_B10_raw_040_080.tif,labels_pr_paranagua_040_080.tif,images_pr_paranagua_040_080.tif,3
images_pr_guaratuba_B10_raw_05_11.tif,labels_pr_guaratuba_05_11.tif,images_pr_guaratuba_rgb_05_11.tif,3
images_pr_paranagua_B10_raw_057_022.tif,labels_pr_paranagua_057_022.tif,images_pr_paranagua_057_022.tif,1
images_pr_paranagua_B10_raw_063_061.tif,labels_pr_paranagua_063_061.tif,images_pr_paranagua_063_061.tif,1
images_pr_guaratuba_B10_raw_10_06.tif,labels_pr_guaratuba_10_06.tif,images_pr_guaratuba_rgb_10_06.tif,3
images_pr_paranagua_B10_raw_039_081.tif,labels_pr_paranagua_039_081.tif,images_pr_paranagua_039_081.tif,3
images_pr_paranagua_B10_raw_053_008.tif,labels_pr_paranagua_053_008.tif,images_pr_paranagua_053_008.tif,1
images_pr_paranagua_B10_raw_059_026.tif,labels_pr_paranagua_059_026.tif,images_pr_paranagua_059_026.tif,2
images_pr_paranagua_B10_raw_075_052.tif,labels_pr_paranagua_075_052.tif,images_pr_paranagua_075_052.tif,2
images_pr_paranagua_B10_raw_074_048.tif,labels_pr_paranagua_074_048.tif,images_pr_paranagua_074_048.tif,0
images_pr_paranagua_B10_raw_021_062.tif,labels_pr_paranagua_021_062.tif,images_pr_paranagua_021_062.tif,2
images_pr_guaratuba_B10_raw_20_04.tif,labels_pr_guaratuba_20_04.tif,images_pr_guaratuba_rgb_20_04.tif,0
images_pr_paranagua_B10_raw_063_053.tif,labels_pr_paranagua_063_053.tif,images_pr_paranagua_063_053.tif,3
images_pr_guaratuba_B10_raw_15_04.tif,labels_pr_guaratuba_15_04.tif,images_pr_guaratuba_rgb_15_04.tif,3
images_pr_paranagua_B10_raw_031_085.tif,labels_pr_paranagua_031_085.tif,images_pr_paranagua_031_085.tif,2
images_pr_guaratuba_B10_raw_09_08.tif,labels_pr_guaratuba_09_08.tif,images_pr_guaratuba_rgb_09_08.tif,3
images_pr_paranagua_B10_raw_056_028.tif,labels_pr_paranagua_056_028.tif,images_pr_paranagua_056_028.tif,0
images_pr_paranagua_B10_raw_063_055.tif,labels_pr_paranagua_063_055.tif,images_pr_paranagua_063_055.tif,0
images_pr_paranagua_B10_raw_061_030.tif,labels_pr_paranagua_061_030.tif,images_pr_paranagua_061_030.tif,3
images_pr_paranagua_B10_raw_054_016.tif,labels_pr_paranagua_054_016.tif,images_pr_paranagua_054_016.tif,1
images_pr_paranagua_B10_raw_014_082.tif,labels_pr_paranagua_014_082.tif,images_pr_paranagua_014_082.tif,2
images_pr_paranagua_B10_raw_048_049.tif,labels_pr_paranagua_048_049.tif,images_pr_paranagua_048_049.tif,2
images_pr_paranagua_B10_raw_019_109.tif,labels_pr_paranagua_019_109.tif,images_pr_paranagua_019_109.tif,2
images_pr_paranagua_B10_raw_047_041.tif,labels_pr_paranagua_047_041.tif,images_pr_paranagua_047_041.tif,0
images_pr_paranagua_B10_raw_045_026.tif,labels_pr_paranagua_045_026.tif,images_pr_paranagua_045_026.tif,3
images_pr_paranagua_B10_raw_035_057.tif,labels_pr_paranagua_035_057.tif,images_pr_paranagua_035_057.tif,2
images_pr_paranagua_B10_raw_020_106.tif,labels_pr_paranagua_020_106.tif,images_pr_paranagua_020_106.tif,1
images_pr_guaratuba_B10_raw_05_21.tif,labels_pr_guaratuba_05_21.tif,images_pr_guaratuba_rgb_05_21.tif,2
images_pr_paranagua_B10_raw_012_079.tif,labels_pr_paranagua_012_079.tif,images_pr_paranagua_012_079.tif,2
images_pr_paranagua_B10_raw_056_016.tif,labels_pr_paranagua_056_016.tif,images_pr_paranagua_056_016.tif,2
images_pr_paranagua_B10_raw_023_074.tif,labels_pr_paranagua_023_074.tif,images_pr_paranagua_023_074.tif,2
images_pr_paranagua_B10_raw_022_106.tif,labels_pr_paranagua_022_106.tif,images_pr_paranagua_022_106.tif,3
images_pr_paranagua_B10_raw_024_083.tif,labels_pr_paranagua_024_083.tif,images_pr_paranagua_024_083.tif,3
images_pr_guaratuba_B10_raw_10_24.tif,labels_pr_guaratuba_10_24.tif,images_pr_guaratuba_rgb_10_24.tif,2
images_pr_paranagua_B10_raw_032_068.tif,labels_pr_paranagua_032_068.tif,images_pr_paranagua_032_068.tif,2
images_pr_paranagua_B10_raw_038_057.tif,labels_pr_paranagua_038_057.tif,images_pr_paranagua_038_057.tif,1
images_pr_paranagua_B10_raw_068_042.tif,labels_pr_paranagua_068_042.tif,images_pr_paranagua_068_042.tif,2
images_pr_paranagua_B10_raw_014_066.tif,labels_pr_paranagua_014_066.tif,images_pr_paranagua_014_066.tif,3
images_pr_paranagua_B10_raw_008_063.tif,labels_pr_paranagua_008_063.tif,images_pr_paranagua_008_063.tif,2
images_pr_guaratuba_B10_raw_14_05.tif,labels_pr_guaratuba_14_05.tif,images_pr_guaratuba_rgb_14_05.tif,0
images_pr_guaratuba_B10_raw_14_09.tif,labels_pr_guaratuba_14_09.tif,images_pr_guaratuba_rgb_14_09.tif,3
images_pr_paranagua_B10_raw_021_073.tif,labels_pr_paranagua_021_073.tif,images_pr_paranagua_021_073.tif,0
images_pr_guaratuba_B10_raw_11_06.tif,labels_pr_guaratuba_11_06.tif,images_pr_guaratuba_rgb_11_06.tif,2
images_pr_paranagua_B10_raw_017_074.tif,labels_pr_paranagua_017_074.tif,images_pr_paranagua_017_074.tif,3
images_pr_paranagua_B10_raw_012_084.tif,labels_pr_paranagua_012_084.tif,images_pr_paranagua_012_084.tif,2
images_pr_guaratuba_B10_raw_18_16.tif,labels_pr_guaratuba_18_16.tif,images_pr_guaratuba_rgb_18_16.tif,2
images_pr_paranagua_B10_raw_010_078.tif,labels_pr_paranagua_010_078.tif,images_pr_paranagua_010_078.tif,2
images_pr_paranagua_B10_raw_015_063.tif,labels_pr_paranagua_015_063.tif,images_pr_paranagua_015_063.tif,2
images_pr_paranagua_B10_raw_024_108.tif,labels_pr_paranagua_024_108.tif,images_pr_paranagua_024_108.tif,3
images_pr_paranagua_B10_raw_040_055.tif,labels_pr_paranagua_040_055.tif,images_pr_paranagua_040_055.tif,0
images_pr_guaratuba_B10_raw_13_16.tif,labels_pr_guaratuba_13_16.tif,images_pr_guaratuba_rgb_13_16.tif,3
images_pr_guaratuba_B10_raw_22_16.tif,labels_pr_guaratuba_22_16.tif,images_pr_guaratuba_rgb_22_16.tif,2
images_pr_paranagua_B10_raw_055_015.tif,labels_pr_paranagua_055_015.tif,images_pr_paranagua_055_015.tif,1
images_pr_paranagua_B10_raw_031_089.tif,labels_pr_paranagua_031_089.tif,images_pr_paranagua_031_089.tif,3
images_pr_paranagua_B10_raw_032_087.tif,labels_pr_paranagua_032_087.tif,images_pr_paranagua_032_087.tif,1
images_pr_paranagua_B10_raw_031_061.tif,labels_pr_paranagua_031_061.tif,images_pr_paranagua_031_061.tif,2
images_pr_paranagua_B10_raw_041_093.tif,labels_pr_paranagua_041_093.tif,images_pr_paranagua_041_093.tif,3
images_pr_paranagua_B10_raw_054_026.tif,labels_pr_paranagua_054_026.tif,images_pr_paranagua_054_026.tif,0
images_pr_paranagua_B10_raw_041_020.tif,labels_pr_paranagua_041_020.tif,images_pr_paranagua_041_020.tif,3
images_pr_paranagua_B10_raw_065_031.tif,labels_pr_paranagua_065_031.tif,images_pr_paranagua_065_031.tif,2
images_pr_paranagua_B10_raw_037_058.tif,labels_pr_paranagua_037_058.tif,images_pr_paranagua_037_058.tif,0
images_pr_paranagua_B10_raw_012_057.tif,labels_pr_paranagua_012_057.tif,images_pr_paranagua_012_057.tif,2
images_pr_paranagua_B10_raw_040_054.tif,labels_pr_paranagua_040_054.tif,images_pr_paranagua_040_054.tif,0
images_pr_paranagua_B10_raw_075_048.tif,labels_pr_paranagua_075_048.tif,images_pr_paranagua_075_048.tif,1
images_pr_paranagua_B10_raw_032_096.tif,labels_pr_paranagua_032_096.tif,images_pr_paranagua_032_096.tif,0
images_pr_paranagua_B10_raw_049_040.tif,labels_pr_paranagua_049_040.tif,images_pr_paranagua_049_040.tif,0
images_pr_paranagua_B10_raw_069_055.tif,labels_pr_paranagua_069_055.tif,images_pr_paranagua_069_055.tif,0
images_pr_paranagua_B10_raw_033_015.tif,labels_pr_paranagua_033_015.tif,images_pr_paranagua_033_015.tif,0
images_pr_paranagua_B10_raw_044_056.tif,labels_pr_paranagua_044_056.tif,images_pr_paranagua_044_056.tif,0
images_pr_paranagua_B10_raw_020_105.tif,labels_pr_paranagua_020_105.tif,images_pr_paranagua_020_105.tif,3
images_pr_paranagua_B10_raw_025_105.tif,labels_pr_paranagua_025_105.tif,images_pr_paranagua_025_105.tif,1
images_pr_paranagua_B10_raw_044_021.tif,labels_pr_paranagua_044_021.tif,images_pr_paranagua_044_021.tif,2
images_pr_paranagua_B10_raw_068_054.tif,labels_pr_paranagua_068_054.tif,images_pr_paranagua_068_054.tif,2
images_pr_paranagua_B10_raw_063_050.tif,labels_pr_paranagua_063_050.tif,images_pr_paranagua_063_050.tif,0
images_pr_paranagua_B10_raw_026_102.tif,labels_pr_paranagua_026_102.tif,images_pr_paranagua_026_102.tif,0
